amenity_id,category,subtype,name,latitude,longitude,district
N6124924386,mobility,bus_stop,Bus 94 to city,24.408406,54.475919,Al Maqta
N6214329685,mobility,bus_stop,Bus Stop Line 94 (turn),24.408533,54.475884,Al Maqta
N5112037722,mobility,bus_stop,Bus Stop to Abu Dhabi,24.371522,54.536615,Al Maqta
N6214329686,mobility,bus_stop,Bus no 21,24.406936,54.505417,Al Maqta
N6874953209,mobility,bus_stop,Bus stop A18 - Free shuttle to airport,24.408456,54.475934,Al Maqta
N13333862701,mobility,bus_stop,Free airport shuttle,24.412284,54.47979,Al Maqta
N7236228885,mobility,bus_stop,Khaleej Al Arabi St / Bus Interchange,24.400866,54.496992,Al Maqta
N10187694217,mobility,bus_stop,Khaleej Al Arabi St / Bus Interchange,24.399918,54.496878,Al Maqta
N6073334885,mobility,bus_stop,Khalifa Park - Soccer School Academy (040),24.420463,54.461669,Al Maqta
N9488744520,mobility,bus_stop,M2,24.382033,54.508243,Al Maqta
N3870421161,mobility,bus_stop,Saif Ghobash/17 Street,24.422303,54.452435,Al Maqta
N3938904992,mobility,bus_stop,Saif Ghobash/17 Street,24.42207,54.452336,Al Maqta
N3870439024,mobility,bus_stop,Saif Ghobash/Al Noor Hospital,24.415904,54.461473,Al Maqta
N3937651468,mobility,bus_stop,Saif Ghobash/Al Noor Hospital,24.416501,54.46106,Al Maqta
N3872381600,mobility,bus_stop,Saif Ghobash/Ministry Of Interior,24.414053,54.465229,Al Maqta
N3872381609,mobility,bus_stop,Saif Ghobash/Ministry Of Interior,24.414298,54.465493,Al Maqta
N3810745357,mobility,bus_stop,Saif Ghobash/Sheikh Zayed Grand Mosque,24.413206,54.469433,Al Maqta
N3935786946,mobility,bus_stop,Saif Ghobash/Sheikh Zayed Grand Mosque,24.413454,54.469808,Al Maqta
N3937651469,mobility,bus_stop,Saif Ghobash/Zayed Sports Stadium,24.418813,54.457782,Al Maqta
N3937651470,mobility,bus_stop,Saif Ghobash/Zayed Sports Stadium,24.418762,54.457316,Al Maqta
N4043637503,mobility,bus_stop,Soccer School Academy,24.420753,54.462126,Al Maqta
N3872380737,mobility,bus_stop,Street 35/Ministry Of Interior,24.413464,54.464229,Al Maqta
N3870509486,mobility,bus_stop,Zayed Sport Stadium,24.41863,54.456197,Al Maqta
W1267396950,mobility,bus_station,(unnamed bus_station),24.514426,54.377168,Al Maryah Island
N4415879795,mobility,bus_stop,(unnamed bus_stop),24.526605,54.369102,Al Maryah Island
N4443355690,mobility,bus_stop,(unnamed bus_stop),24.514567,54.373945,Al Maryah Island
N4855960321,mobility,bus_stop,(unnamed bus_stop),24.495943,54.380995,Al Maryah Island
N4949087828,mobility,bus_stop,(unnamed bus_stop),24.520978,54.373753,Al Maryah Island
N7095394319,mobility,bus_stop,(unnamed bus_stop),24.495342,54.397296,Al Maryah Island
N7174539289,mobility,bus_stop,(unnamed bus_stop),24.498766,54.388551,Al Maryah Island
N7174539290,mobility,bus_stop,(unnamed bus_stop),24.498178,54.394404,Al Maryah Island
N7189306686,mobility,bus_stop,(unnamed bus_stop),24.498455,54.391743,Al Maryah Island
N7540672692,mobility,bus_stop,(unnamed bus_stop),24.514116,54.375134,Al Maryah Island
N7540672881,mobility,bus_stop,(unnamed bus_stop),24.515342,54.378965,Al Maryah Island
N8422018334,mobility,bus_stop,(unnamed bus_stop),24.49329,54.385148,Al Maryah Island
N11522086209,mobility,bus_stop,(unnamed bus_stop),24.490862,54.385131,Al Maryah Island
N12343147989,mobility,bus_stop,(unnamed bus_stop),24.512944,54.387577,Al Maryah Island
N12488276713,mobility,bus_stop,(unnamed bus_stop),24.5168,54.378479,Al Maryah Island
N9465637419,mobility,bus_stop,44,24.517654,54.377605,Al Maryah Island
N7095415385,mobility,bus_stop,65,24.50354,54.391083,Al Maryah Island
N7196104993,mobility,bus_stop,65,24.503377,54.388838,Al Maryah Island
N7095396688,mobility,bus_stop,"65, 67",24.498393,54.396225,Al Maryah Island
N7189306489,mobility,bus_stop,"65, 67",24.497406,54.397227,Al Maryah Island
N9465637217,mobility,bus_stop,67,24.498436,54.394574,Al Maryah Island
N9465637717,mobility,bus_stop,"8, 9, 11, 41, 43, 44, 54, 55, 56",24.50121,54.377761,Al Maryah Island
N4443327191,mobility,bus_stop,"9, 11",24.518473,54.37261,Al Maryah Island
N7540369485,mobility,bus_stop,"9, 11, 44, 56",24.519041,54.375498,Al Maryah Island
W269480000,mobility,bus_station,Abu Dhabi Airport City Terminal,24.493326,54.383496,Al Maryah Island
N7220741389,mobility,bus_stop,Al Maaiyani St /Abu Dhabi Mall,24.496658,54.381602,Al Maryah Island
N11135199393,mobility,bus_stop,Al Maiyani St / Zayed The First St,24.498674,54.380106,Al Maryah Island
N9465637317,mobility,bus_stop,Al Maryah St / The Galleria Al Maryah Island,24.498877,54.390007,Al Maryah Island
N11135159520,mobility,bus_stop,Al Zahiyah / Ghurair Al Ojaan Mosque,24.493486,54.383368,Al Maryah Island
N11918628157,mobility,bus_stop,Al Zahiyah St / Al Reem St,24.49157,54.384151,Al Maryah Island
N6137564288,mobility,bus_stop,Al Zahiyah St / Khalifa Residential Complex,24.493753,54.382268,Al Maryah Island
N7220740987,mobility,bus_stop,Big bus - red line stop 13,24.501251,54.389751,Al Maryah Island
N4557320591,mobility,bus_stop,City bus terminal,24.492541,54.383303,Al Maryah Island
N7095394320,mobility,bus_stop,Jazeerat Al Maryah - 65,24.503913,54.387721,Al Maryah Island
N2559492577,mobility,bus_stop,Mina Stop 1,24.522646,54.372682,Al Maryah Island
N9465849758,mobility,bus_stop,"Zayed Port Cruise Terminal - 9, 44",24.529805,54.380114,Al Maryah Island
N12449778001,mobility,bus_station,(unnamed bus_station),24.449923,54.63125,Al Raha Beach
N13483097401,mobility,bus_stop,(unnamed bus_stop),24.445552,54.615247,Al Raha Beach
N12449778002,mobility,bus_stop,"A1, A2 first stop",24.44966,54.631233,Al Raha Beach
N11338892351,mobility,bus_stop,Airport Express Bus,24.453815,54.640472,Al Raha Beach
N3246139744,mobility,bus_stop,Al Muneera,24.449345,54.605475,Al Raha Beach
N3246143338,mobility,bus_stop,Al Zeina,24.456757,54.615722,Al Raha Beach
N10077580669,mobility,bus_stop,Al Zeina,24.456671,54.616938,Al Raha Beach
N11338855457,mobility,bus_stop,Terminal A,24.453808,54.640317,Al Raha Beach
N11338872793,mobility,bus_stop,Terminal A,24.453816,54.640636,Al Raha Beach
N13100380320,mobility,ferry_terminal,Water Taxi Stop,24.45204,54.612097,Al Raha Beach
N3832325087,mobility,bus_stop,(unnamed bus_stop),24.460489,54.673105,Al Reef
N3833673807,mobility,bus_stop,(unnamed bus_stop),24.455361,54.674636,Al Reef
N3833673808,mobility,bus_stop,(unnamed bus_stop),24.45522,54.67482,Al Reef
N3833973874,mobility,bus_stop,(unnamed bus_stop),24.460657,54.673304,Al Reef
N3837363899,mobility,bus_stop,(unnamed bus_stop),24.45449,54.672429,Al Reef
N3837363900,mobility,bus_stop,(unnamed bus_stop),24.454246,54.672535,Al Reef
N3837363901,mobility,bus_stop,(unnamed bus_stop),24.457567,54.672176,Al Reef
N3837363902,mobility,bus_stop,(unnamed bus_stop),24.457533,54.671749,Al Reef
N3841379117,mobility,bus_stop,(unnamed bus_stop),24.472756,54.670034,Al Reef
N3841379119,mobility,bus_stop,(unnamed bus_stop),24.472856,54.670423,Al Reef
N7174539085,mobility,bus_stop,(unnamed bus_stop),24.497112,54.405377,Al Reem Island
N7217898185,mobility,bus_stop,(unnamed bus_stop),24.495339,54.408519,Al Reem Island
N6764242085,mobility,bus_stop,65,24.498068,54.405715,Al Reem Island
N11959255829,mobility,bus_stop,Al Ghazal St / Reem Mall,24.487696,54.401437,Al Reem Island
N11902521960,mobility,bus_stop,Al Muqadah St / Al Reem Shams,24.511218,54.407443,Al Reem Island
N11901779486,mobility,bus_stop,Al Muqarrab St / Al Reem Shams,24.51137,54.408636,Al Reem Island
N11901779483,mobility,bus_stop,Al Oud St / Al Reem Shams,24.509825,54.404869,Al Reem Island
N11901779475,mobility,bus_stop,Al Oud St / Beach Towers,24.499782,54.41047,Al Reem Island
N11901779473,mobility,bus_stop,Al Oud St / Gate Towers,24.495144,54.408258,Al Reem Island
N11902567687,mobility,bus_stop,Al Oud St / Gate Towers,24.495333,54.407784,Al Reem Island
N11901779480,mobility,bus_stop,Al Oud St / Repton School,24.508074,54.405854,Al Reem Island
N11902521962,mobility,bus_stop,Al Oud St / Repton School,24.506625,54.406208,Al Reem Island
N11901779478,mobility,bus_stop,Al Oud St / Union National Bank,24.50379,54.409402,Al Reem Island
N11902521964,mobility,bus_stop,Al Oud St / Union National Bank,24.502543,54.409386,Al Reem Island
N11902521961,mobility,bus_stop,Al Reem Shams,24.51143,54.405237,Al Reem Island
N11901770556,mobility,bus_stop,Al Reem St / Al Zaffat St,24.49353,54.399897,Al Reem Island
N11902567690,mobility,bus_stop,Al Reem St / Al Zaffat St,24.493894,54.399484,Al Reem Island
N11901770560,mobility,bus_stop,Al Reem St / Al Zawi St,24.493265,54.402221,Al Reem Island
N11902567688,mobility,bus_stop,Al Reem St / Al Zawi St,24.493513,54.402751,Al Reem Island
N11901770554,mobility,bus_stop,Hazaa Bin Zayed St / Marina Square,24.491202,54.396767,Al Reem Island
N11902567693,mobility,bus_stop,Hazaa Bin Zayed St / Marina Square,24.489603,54.396048,Al Reem Island
N7174539086,mobility,bus_stop,"Jazeerat Al Reem Al Oud St Gate Towers - 65, 67, 71",24.495595,54.408342,Al Reem Island
N7236660159,mobility,bus_stop,Marina Bay Bus Stop - 65,24.499501,54.403979,Al Reem Island
N4346401504,mobility,bus_stop,Shamim,24.466693,54.392696,Al Reem Island
N5426027326,mobility,bus_stop,(unnamed bus_stop),24.330222,54.639195,Al Shamkha
N11135234516,mobility,bus_stop,Al Dh'oun St / Baniyas Court,24.276934,54.64382,Al Shamkha
N11135234518,mobility,bus_stop,Al Dh'oun St / St 42,24.274119,54.641236,Al Shamkha
N11135225548,mobility,bus_stop,Al Tirhab St / Taxi Station,24.287004,54.638937,Al Shamkha
N11135225550,mobility,bus_stop,Al Tirhab St /Hamdan Bin Mohamed School,24.283457,54.643586,Al Shamkha
N4303115690,mobility,bus_station,Baniyas West,24.281978,54.64279,Al Shamkha
N1670682965,mobility,bus_stop,(unnamed bus_stop),24.488134,54.366546,Al Zahiyah
N1670682973,mobility,bus_stop,(unnamed bus_stop),24.488864,54.371368,Al Zahiyah
N1670682975,mobility,bus_stop,(unnamed bus_stop),24.489183,54.370678,Al Zahiyah
N2204194102,mobility,bus_stop,(unnamed bus_stop),24.496605,54.378619,Al Zahiyah
N3048782645,mobility,bus_stop,(unnamed bus_stop),24.495904,54.371719,Al Zahiyah
N3296153487,mobility,bus_stop,(unnamed bus_stop),24.481307,54.357896,Al Zahiyah
N3320211520,mobility,bus_stop,(unnamed bus_stop),24.461835,54.378902,Al Zahiyah
N3320211521,mobility,bus_stop,(unnamed bus_stop),24.461493,54.378711,Al Zahiyah
N3366581353,mobility,bus_stop,(unnamed bus_stop),24.478392,54.368615,Al Zahiyah
N3837356550,mobility,bus_stop,(unnamed bus_stop),24.488618,54.361966,Al Zahiyah
N3987551620,mobility,bus_stop,(unnamed bus_stop),24.471125,54.370109,Al Zahiyah
N4163312991,mobility,bus_stop,(unnamed bus_stop),24.478732,54.380574,Al Zahiyah
N4279609690,mobility,bus_stop,(unnamed bus_stop),24.479827,54.371361,Al Zahiyah
N4279629190,mobility,bus_stop,(unnamed bus_stop),24.486746,54.373127,Al Zahiyah
N4279629390,mobility,bus_stop,(unnamed bus_stop),24.477166,54.36763,Al Zahiyah
N4279629489,mobility,bus_stop,(unnamed bus_stop),24.481778,54.374135,Al Zahiyah
N4280026889,mobility,bus_stop,(unnamed bus_stop),24.486928,54.364389,Al Zahiyah
N4300465990,mobility,bus_stop,(unnamed bus_stop),24.475606,54.37805,Al Zahiyah
N4510699097,mobility,bus_stop,(unnamed bus_stop),24.494869,54.365498,Al Zahiyah
N4557997391,mobility,bus_stop,(unnamed bus_stop),24.484366,54.377243,Al Zahiyah
N4557997392,mobility,bus_stop,(unnamed bus_stop),24.483742,54.37678,Al Zahiyah
N4642139496,mobility,bus_stop,(unnamed bus_stop),24.492448,54.372226,Al Zahiyah
N4749303428,mobility,bus_stop,(unnamed bus_stop),24.499405,54.365466,Al Zahiyah
N4794738821,mobility,bus_stop,(unnamed bus_stop),24.487844,54.364314,Al Zahiyah
N4883786421,mobility,bus_stop,(unnamed bus_stop),24.478106,54.368973,Al Zahiyah
N4894933321,mobility,bus_stop,(unnamed bus_stop),24.480111,54.37115,Al Zahiyah
N4949102222,mobility,bus_stop,(unnamed bus_stop),24.491403,54.368793,Al Zahiyah
N5750176021,mobility,bus_stop,(unnamed bus_stop),24.485785,54.362758,Al Zahiyah
N6015330186,mobility,bus_stop,(unnamed bus_stop),24.476905,54.363879,Al Zahiyah
N6128514485,mobility,bus_stop,(unnamed bus_stop),24.494902,54.376028,Al Zahiyah
N7095394188,mobility,bus_stop,(unnamed bus_stop),24.484443,54.355405,Al Zahiyah
N11527740297,mobility,bus_stop,(unnamed bus_stop),24.493539,54.355461,Al Zahiyah
N11745470183,mobility,bus_stop,(unnamed bus_stop),24.494411,54.364395,Al Zahiyah
N11767955004,mobility,bus_stop,(unnamed bus_stop),24.502111,54.372468,Al Zahiyah
N11848699570,mobility,bus_stop,(unnamed bus_stop),24.474746,54.373955,Al Zahiyah
N12039371969,mobility,bus_stop,(unnamed bus_stop),24.481951,54.374277,Al Zahiyah
N12083556869,mobility,bus_stop,(unnamed bus_stop),24.480215,54.370962,Al Zahiyah
N12095579901,mobility,bus_stop,(unnamed bus_stop),24.486283,54.372542,Al Zahiyah
N13545333064,mobility,bus_stop,(unnamed bus_stop),24.494299,54.380656,Al Zahiyah
N7174539287,mobility,bus_stop,"007, 042, 044, 056, 040, 043, 055, 067",24.493029,54.373444,Al Zahiyah
N7174539485,mobility,bus_stop,"007, 042, 044, 067,",24.491208,54.370869,Al Zahiyah
N7174539288,mobility,bus_stop,"007, 042, 056, 044, 040, 043, 067, 055, X4, X5",24.495618,54.377109,Al Zahiyah
N4279629490,mobility,bus_stop,010,24.484108,54.375405,Al Zahiyah
N5158223522,mobility,bus_stop,"011, 063",24.482433,54.377069,Al Zahiyah
N9488779517,mobility,bus_stop,"110, 111",24.491078,54.362179,Al Zahiyah
N9463174926,mobility,bus_stop,111,24.491343,54.362326,Al Zahiyah
N9519297017,mobility,bus_stop,"33, 34 54, 55, 56, 94",24.481685,54.368118,Al Zahiyah
N5104639963,mobility,bus_stop,"33, 34, 54, 55, 56, 94, 101, 102, 110, 111, 120, 121, 155, 160, 170, 200, 300, 400, 401, 402, 403, 404, 405, 406, 407, A2, X5",24.476833,54.37251,Al Zahiyah
N9465637618,mobility,bus_stop,44,24.503259,54.375926,Al Zahiyah
N6116694293,mobility,bus_stop,"5, 33, 41, 65",24.489444,54.36253,Al Zahiyah
N3837356549,mobility,bus_stop,"5, 41, 54, 65, 94, 101, 102, 120, 121, 170, 201, 202, 407",24.491232,54.365765,Al Zahiyah
N2204194103,mobility,bus_stop,67,24.496134,54.377287,Al Zahiyah
N10325385310,mobility,bus_stop,"7, 8, 42, 43, 44, 55, 56, 67",24.488872,54.367162,Al Zahiyah
N2699649152,mobility,bus_stop,94,24.485622,54.366066,Al Zahiyah
N3296153488,mobility,bus_stop,94,24.480291,54.36088,Al Zahiyah
N3837356638,mobility,bus_stop,94,24.484418,54.35828,Al Zahiyah
N3987551619,mobility,bus_stop,94,24.471744,54.369563,Al Zahiyah
N4872098023,mobility,bus_stop,94,24.475941,54.373407,Al Zahiyah
N6116693891,mobility,bus_stop,94,24.477191,54.36374,Al Zahiyah
N6116693892,mobility,bus_stop,94,24.473333,54.367428,Al Zahiyah
N6116694286,mobility,bus_stop,94,24.489219,54.362731,Al Zahiyah
N6116694291,mobility,bus_stop,94,24.495897,54.371728,Al Zahiyah
N6116694294,mobility,bus_stop,94,24.48857,54.361275,Al Zahiyah
N6116694295,mobility,bus_stop,94,24.483897,54.357611,Al Zahiyah
N6116694296,mobility,bus_stop,94,24.481463,54.35972,Al Zahiyah
N6116694297,mobility,bus_stop,94,24.472162,54.368581,Al Zahiyah
N6116694485,mobility,bus_stop,94,24.491041,54.364853,Al Zahiyah
N7276535096,mobility,bus_stop,94,24.481832,54.368444,Al Zahiyah
N1670682989,mobility,bus_stop,9th Street At Yarmook School,24.488874,54.37347,Al Zahiyah
N12378217501,mobility,bus_station,A2,24.496479,54.366618,Al Zahiyah
N10328510509,mobility,bus_stop,"A2, 102, 110, 111, 155, 160, 300, 401, 404, 405",24.4914,54.36224,Al Zahiyah
W67145713,mobility,bus_station,Abu Dhabi Main Bus Terminal,24.470637,54.376645,Al Zahiyah
N11918628159,mobility,bus_stop,Al Falah St / Shk. Zayed Bin Sultan St,24.488588,54.38315,Al Zahiyah
N13270027501,mobility,bus_stop,Al Falah St / Shk. Zayed Bin Sultan St,24.488568,54.383635,Al Zahiyah
N3837356678,mobility,bus_stop,Al Fallah St,24.474719,54.366745,Al Zahiyah
N7137279085,mobility,bus_stop,Al Marina,24.484243,54.355268,Al Zahiyah
N3979070769,mobility,bus_stop,Al Markaziya East,24.491048,54.360241,Al Zahiyah
N11767954999,mobility,bus_stop,Al Meena St/ Corniche Hospital 1,24.500363,54.371521,Al Zahiyah
N3885322535,mobility,bus_stop,Al Mina Street,24.501999,54.377092,Al Zahiyah
N3782365048,mobility,bus_stop,Al Wahda Mall,24.471664,54.372374,Al Zahiyah
N3782365049,mobility,bus_stop,Al Wahda Mall,24.471706,54.373039,Al Zahiyah
N9701503117,mobility,bus_stop,Al Zahiyah St / Al Diar Dana Hotel,24.49637,54.380046,Al Zahiyah
N11135159550,mobility,bus_stop,Al Zahiyah St / Zayed The First St,24.498801,54.378017,Al Zahiyah
N13311113201,mobility,bus_stop,"Al Zahiyah, Al Mawkib St., Shk. Zayid bin Sultan St.",24.49234,54.377972,Al Zahiyah
N4594262997,mobility,bus_stop,Al marjaziya east,24.488716,54.356819,Al Zahiyah
N1670669903,mobility,bus_stop,"B00755 Tourist Club Area 9 st Al Armook School: 008, 011",24.489082,54.373291,Al Zahiyah
N7220741886,mobility,bus_stop,Big bus - red line stop 12,24.48874,54.356859,Al Zahiyah
N7220740985,mobility,bus_stop,Big bus - red line stop 2,24.500337,54.364297,Al Zahiyah
N6193257988,mobility,bus_stop,Bus 07 08 34 42 43 44 67 Stop,24.484827,54.361428,Al Zahiyah
N6002754288,mobility,bus_stop,Bus stop 300,24.48811,54.364483,Al Zahiyah
N1670682992,mobility,bus_stop,Bus stop 34,24.485689,54.363119,Al Zahiyah
N9643117209,mobility,bus_stop,Busses to Dubai,24.469964,54.377379,Al Zahiyah
N6116694287,mobility,bus_stop,Emirates tower,24.494754,54.37061,Al Zahiyah
N6116693886,mobility,bus_stop,Etisalat,24.47869,54.363014,Al Zahiyah
N11918628148,mobility,bus_stop,Hamdan St / Al Mariah Mall,24.493679,54.369064,Al Zahiyah
N11918628141,mobility,bus_stop,Hamdan St / Central Souq,24.486028,54.358291,Al Zahiyah
N11918628139,mobility,bus_stop,Hamdan St / Emirates Diplomatic Academy,24.483858,54.355233,Al Zahiyah
N3048784261,mobility,bus_stop,Hamdan St / Emirates Tower,24.494998,54.370324,Al Zahiyah
N6116694292,mobility,bus_stop,Hamdan St / Fatimah Bint Mubarak St,24.492437,54.366739,Al Zahiyah
N4443327192,mobility,bus_stop,Hamdan St / Hazaa Bin Zayed Mosque,24.498061,54.3746,Al Zahiyah
N6116694290,mobility,bus_stop,Hamdan St / Hazaa Bin Zayed Mosque,24.498078,54.37533,Al Zahiyah
N11918628146,mobility,bus_stop,Hamdan St / Liwa Center,24.488115,54.361251,Al Zahiyah
N11918628147,mobility,bus_stop,Hamdan St / Ministry of Economy,24.491449,54.365915,Al Zahiyah
N11918628153,mobility,bus_stop,Hamdan St / Shk. Zayed Bin Sultan St,24.49567,54.371882,Al Zahiyah
N11901770550,mobility,bus_stop,Hazaa Bin Zayed St / Al Jaleel Al Fahim School,24.476136,54.379373,Al Zahiyah
N11901770548,mobility,bus_stop,Hazaa Bin Zayed St / Higher College of Technology,24.475321,54.378252,Al Zahiyah
N11902567694,mobility,bus_stop,Hazza Bin Zayed St / Abd Al Jaleel Al Fahim School,24.477079,54.379972,Al Zahiyah
N3782365047,mobility,bus_stop,Honey city pickup,24.472779,54.373936,Al Zahiyah
N9754521017,mobility,bus_stop,Last stop of A2,24.499039,54.368436,Al Zahiyah
N1670682969,mobility,bus_stop,Libe city drop,24.489484,54.368459,Al Zahiyah
N3959197907,mobility,bus_stop,Madinat Zayed,24.483758,54.366809,Al Zahiyah
N4642149793,mobility,bus_stop,"Routes 007, 040, 044, 052, 056",24.493631,54.373868,Al Zahiyah
N6553156087,mobility,bus_stop,Ruwais Adnoc Bus,24.496366,54.36692,Al Zahiyah
N6137563686,mobility,bus_stop,Sheikh Zayed Bin Sultan St / Abu Dhabi Municipality,24.488295,54.380267,Al Zahiyah
N4515514789,mobility,bus_stop,Sheikh Zayed Bin Sultan St / Al Falah St,24.48539,54.382345,Al Zahiyah
N6137563688,mobility,bus_stop,Sheikh Zayed Bin Sultan St / Al Mawkib St,24.492422,54.376119,Al Zahiyah
